Company Category,Country,State,Activated Date,Skills,UK Region,Cluster,Cluster_Name
Gaming Company,United Kingdom,England,2025-10-23,grafana,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,ci-cd,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,kubernetes,England,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,England,2025-10-23,python,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,shell,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,github-actions,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,talent-acquisition,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,real-time-vfx,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,rendering,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-23,houdini,England,3,Business Tools & Productivity
Gaming Company,United Kingdom,England,2025-10-23,maya,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,real-time-vfx,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,nuke,England,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,England,2025-10-23,agile-development,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,lighting-shading,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-23,python,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,machine-learning,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-23,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,cross-functional,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,excel,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,oracle,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,financial-data-analysis,England,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,England,2025-10-23,cross-functional-collaboration,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,salesforce,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,shotgrid,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,ms-office,England,3,Business Tools & Productivity
Gaming Company,United Kingdom,England,2025-10-23,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,resource-allocation,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,forecasting-budgeting,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-23,budget-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,adobe-creative-suite,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,talent-acquisition,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,resource-planning,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-23,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,public-speaking,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-23,event-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,talent-acquisition,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,candidate-sourcing,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,Wales,2025-10-23,team-management,Wales,5,Project & Development Management
Gaming Company,United Kingdom,Wales,2025-10-23,cross-functional,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,Wales,2025-10-23,communication,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,Wales,2025-10-23,problem-solving,Wales,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,Wales,2025-10-23,github,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,talent-acquisition,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,Wales,2025-10-23,software-development-lifecycle-sdlc,Wales,5,Project & Development Management
Gaming Company,United Kingdom,Wales,2025-10-23,agile-development,Wales,5,Project & Development Management
Gaming Company,United Kingdom,Wales,2025-10-23,mysql,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,postgresql,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,react,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,Wales,2025-10-23,c#,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,aws,Wales,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,Wales,2025-10-23,nosql,Wales,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,Wales,2025-10-23,azure,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,Wales,2025-10-23,terraform,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,mongodb,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,ci-cd,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,docker,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,kubernetes,Wales,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,Wales,2025-10-23,back-end,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,kotlin,Wales,1,Game Development & Programming
Gaming Company,United Kingdom,Wales,2025-10-23,python,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,Wales,2025-10-23,github-actions,Wales,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,excel,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,risk-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,risk-assessment,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-23,talent-acquisition,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,3d-animation,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,real-time-vfx,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,motion-graphics,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-23,adobe-after-effects,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-23,photoshop,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,real-time-vfx,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,excel,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,talent-acquisition,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,c#,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,lua,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,ms-office,England,3,Business Tools & Productivity
Gaming Company,United Kingdom,England,2025-10-22,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-22,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,excel,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,strategic-financial-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-22,oracle,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,business-planning,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-22,financial-data-analysis,England,2,"Cloud, Infrastructure & DevOps"
Gaming Company,United Kingdom,England,2025-10-22,forecasting-budgeting,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-22,microsoft-excel,England,3,Business Tools & Productivity
Gaming Company,United Kingdom,England,2025-10-22,power-bi,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,tableau,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,accounting,England,0,Soft Skills & Creative Production
Gaming Company,United Kingdom,England,2025-10-22,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-22,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,market-research,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,multiplayer,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,real-time-vfx,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,communication,England,4,Soft Skills & Business Development
Gaming Company,United Kingdom,England,2025-10-22,team-management,England,5,Project & Development Management
Gaming Company,United Kingdom,England,2025-10-22,excel,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-22,market-research,England,1,Game Development & Programming
Gaming Company,United Kingdom,England,2025-10-21,saas-business-models,England,2,"Cloud, Infrastructure & DevOps"
